,sid,gameind,probid,probvar,cond_color,cond_ecology,cost,samplesize,n_switch,choice,choseH,mn_diff
2116,206,4,normal-20,low,diff,normal,low,13,2,B,1,13
2117,206,5,normal-48,high,diff,normal,high,4,3,A,0,9
2118,206,6,normal-43,high,diff,normal,high,2,1,B,1,12
2119,206,7,normal-17,low,diff,normal,high,4,3,B,1,5
2120,206,8,normal-57,high,diff,normal,high,2,1,A,0,13
2121,206,9,normal-38,high,diff,normal,low,2,1,B,1,13
2122,206,10,normal-30,high,diff,normal,low,14,2,B,1,9
2123,206,11,normal-15,low,diff,normal,low,17,1,B,1,7
2124,206,12,normal-42,high,diff,normal,high,2,1,B,1,5
2125,206,13,normal-19,low,diff,normal,high,2,1,B,1,13
2126,206,14,normal-52,high,diff,normal,low,21,4,B,1,14
2127,206,15,normal-46,high,diff,normal,low,31,3,B,1,6
2128,206,16,normal-35,high,diff,normal,low,15,1,B,1,7
2129,206,17,normal-13,low,diff,normal,low,16,3,B,1,5
2130,206,18,normal-44,high,diff,normal,high,2,1,B,1,8
2131,206,19,normal-32,high,diff,normal,high,2,1,B,1,11
2132,206,20,normal-9,low,diff,normal,high,3,2,B,1,12
2133,206,21,normal-2,low,diff,normal,high,2,1,B,1,14
2134,206,22,normal-23,low,diff,normal,low,10,1,B,1,14
2135,206,23,normal-27,low,diff,normal,low,18,2,B,1,10
2136,207,0,normal-59,high,diff,normal,high,3,2,B,1,12
2137,207,1,normal-38,high,diff,normal,low,7,6,B,1,13
2138,207,2,normal-2,low,diff,normal,low,5,4,B,1,14
2139,207,3,normal-42,high,diff,normal,low,3,2,A,0,5
2140,207,4,normal-7,low,diff,normal,low,5,4,B,1,14
2141,207,5,normal-12,low,diff,normal,high,2,1,B,1,11
2142,207,6,normal-6,low,diff,normal,high,2,1,B,1,11
2143,207,7,normal-55,high,diff,normal,high,2,1,A,0,14
2144,207,8,normal-51,high,diff,normal,low,4,3,A,0,12
2145,207,9,normal-9,low,diff,normal,low,2,1,B,1,12
2146,207,10,normal-32,high,diff,normal,high,2,1,A,0,11
2147,207,11,normal-29,low,diff,normal,high,2,1,B,1,14
2148,207,12,normal-30,high,diff,normal,low,2,1,A,0,9
2149,207,13,normal-33,high,diff,normal,high,1,0,B,1,11
2150,207,14,normal-45,high,diff,normal,low,2,1,A,0,9
2151,207,15,normal-43,high,diff,normal,low,2,1,B,1,12
2152,207,16,normal-4,low,diff,normal,low,4,2,B,1,7
2153,207,17,normal-26,low,diff,normal,high,1,0,A,0,12
2154,207,18,normal-27,low,diff,normal,high,1,0,A,0,10
2155,207,19,normal-25,low,diff,normal,high,1,0,A,0,14
2156,207,20,normal-5,low,diff,normal,low,2,1,B,1,13
2157,207,21,normal-57,high,diff,normal,high,1,0,A,0,13
2158,207,22,normal-53,high,diff,normal,high,1,0,B,1,8
2159,207,23,normal-10,low,diff,normal,low,2,1,B,1,5
2160,208,0,normal-54,high,same,normal,low,8,7,B,1,7
2161,208,1,normal-8,low,same,normal,low,17,15,B,1,5
2162,208,2,normal-37,high,same,normal,low,10,9,B,1,9
2163,208,3,normal-33,high,same,normal,low,10,9,B,1,11
2164,208,4,normal-11,low,same,normal,high,4,3,A,0,14
2165,208,5,normal-13,low,same,normal,high,6,5,B,1,5
2166,208,6,normal-30,high,same,normal,high,8,7,A,0,9
2167,208,7,normal-53,high,same,normal,high,4,3,B,1,8
2168,208,8,normal-14,low,same,normal,low,6,5,B,1,13
2169,208,9,normal-27,low,same,normal,low,7,5,B,1,10
2170,208,10,normal-46,high,same,normal,high,2,1,A,0,6
2171,208,11,normal-3,low,same,normal,high,4,3,B,1,12
2172,208,12,normal-16,low,same,normal,high,2,1,B,1,6
2173,208,13,normal-17,low,same,normal,low,10,9,B,1,5
2174,208,14,normal-15,low,same,normal,high,4,3,B,1,7
2175,208,15,normal-50,high,same,normal,low,6,5,B,1,10
2176,208,16,normal-36,high,same,normal,low,8,7,B,1,9
2177,208,17,normal-41,high,same,normal,low,8,7,A,0,13
2178,208,18,normal-51,high,same,normal,high,4,3,B,1,12
2179,208,19,normal-26,low,same,normal,high,2,1,B,1,12
2180,208,20,normal-39,high,same,normal,high,2,1,B,1,12
2181,208,21,normal-19,low,same,normal,low,4,3,B,1,13
2182,208,22,normal-4,low,same,normal,low,8,7,B,1,7
2183,208,23,normal-48,high,same,normal,high,2,1,B,1,9
2184,209,0,normal-25,low,same,normal,low,26,1,B,1,14
2185,209,1,normal-46,high,same,normal,high,3,2,A,0,6
2186,209,2,normal-12,low,same,normal,low,11,2,B,1,11
2187,209,3,normal-34,high,same,normal,low,28,3,B,1,12
2188,209,4,normal-23,low,same,normal,low,12,2,B,1,14
2189,209,5,normal-28,low,same,normal,high,3,2,A,0,9
2190,209,6,normal-20,low,same,normal,high,2,1,B,1,13
2191,209,7,normal-47,high,same,normal,high,2,1,A,0,13
2192,209,8,normal-43,high,same,normal,low,20,4,B,1,12
2193,209,9,normal-30,high,same,normal,high,2,1,A,0,9
2194,209,10,normal-31,high,same,normal,low,16,3,A,0,11
2195,209,11,normal-22,low,same,normal,high,2,1,B,1,14
2196,209,12,normal-9,low,same,normal,low,14,3,B,1,12
2197,209,13,normal-38,high,same,normal,high,3,1,B,1,13
2198,209,14,normal-0,low,same,normal,low,12,1,B,1,14
2199,209,15,normal-35,high,same,normal,high,2,1,B,1,7
2200,209,16,normal-57,high,same,normal,low,12,2,B,1,13
2201,209,17,normal-16,low,same,normal,high,2,1,B,1,6
2202,209,18,normal-44,high,same,normal,low,2,1,B,1,8
2203,209,19,normal-24,low,same,normal,high,2,1,B,1,10
2204,209,20,normal-3,low,same,normal,high,2,1,B,1,12
2205,209,21,normal-19,low,same,normal,low,10,1,B,1,13
2206,209,22,normal-52,high,same,normal,low,14,1,B,1,14
2207,209,23,normal-49,high,same,normal,high,2,1,B,1,10
2208,210,0,normal-5,low,diff,normal,high,2,0,B,1,13
2209,210,1,normal-14,low,diff,normal,high,2,0,A,0,13
2210,210,2,normal-46,high,diff,normal,high,3,1,A,0,6
2211,210,3,normal-16,low,diff,normal,low,2,0,B,1,6
2212,210,4,normal-20,low,diff,normal,low,2,0,A,0,13
2213,210,5,normal-34,high,diff,normal,low,24,3,B,1,12
2214,210,6,normal-36,high,diff,normal,low,20,1,B,1,9
2215,210,7,normal-48,high,diff,normal,high,4,1,A,0,9
2216,210,8,normal-29,low,diff,normal,low,20,1,B,1,14
2217,210,9,normal-2,low,diff,normal,high,2,0,B,1,14
2218,210,10,normal-51,high,diff,normal,low,20,1,B,1,12
2219,210,11,normal-41,high,diff,normal,high,2,0,A,0,13
2220,210,12,normal-52,high,diff,normal,high,2,0,A,0,14
2221,210,13,normal-12,low,diff,normal,high,3,1,B,1,11
2222,210,14,normal-44,high,diff,normal,low,22,2,B,1,8
2223,210,15,normal-8,low,diff,normal,high,3,1,B,1,5
2224,210,16,normal-21,low,diff,normal,low,20,1,B,1,9
2225,210,17,normal-23,low,diff,normal,low,20,1,B,1,14
2226,210,18,normal-53,high,diff,normal,low,20,1,B,1,8
2227,210,19,normal-15,low,diff,normal,low,20,1,B,1,7
2228,210,20,normal-35,high,diff,normal,low,20,1,B,1,7
2229,210,21,normal-17,low,diff,normal,high,2,0,A,0,5
2230,210,22,normal-43,high,diff,normal,high,2,0,A,0,12
2231,210,23,normal-32,high,diff,normal,high,2,0,A,0,11
2232,211,0,normal-58,high,same,normal,high,11,1,B,1,12
2233,211,1,normal-38,high,same,normal,high,6,2,B,1,13
2234,211,2,normal-43,high,same,normal,low,30,5,B,1,12
2235,211,3,normal-56,high,same,normal,low,38,1,A,0,10
2236,211,4,normal-22,low,same,normal,low,24,1,B,1,14
2237,211,5,normal-0,low,same,normal,high,4,3,B,1,14
2238,211,6,normal-16,low,same,normal,low,24,2,B,1,6
2239,211,7,normal-55,high,same,normal,low,9,1,B,1,14
2240,211,8,normal-59,high,same,normal,high,6,1,B,1,12
2241,211,9,normal-14,low,same,normal,high,4,1,B,1,13
2242,211,10,normal-28,low,same,normal,high,2,1,B,1,9
2243,211,11,normal-26,low,same,normal,low,15,3,B,1,12
2244,211,12,normal-49,high,same,normal,low,19,1,B,1,10
2245,211,13,normal-51,high,same,normal,low,22,1,B,1,12
2246,211,14,normal-25,low,same,normal,high,2,1,B,1,14
2247,211,15,normal-10,low,same,normal,low,22,1,B,1,5
2248,211,16,normal-2,low,same,normal,low,22,1,B,1,14
2249,211,17,normal-8,low,same,normal,low,41,3,B,1,5
2250,211,18,normal-50,high,same,normal,high,2,1,B,1,10
2251,211,19,normal-29,low,same,normal,high,2,1,B,1,14
2252,211,20,normal-54,high,same,normal,low,16,1,A,0,7
2253,211,21,normal-52,high,same,normal,high,2,1,B,1,14
2254,211,22,normal-17,low,same,normal,high,2,1,B,1,5
2255,211,23,normal-57,high,same,normal,high,2,1,A,0,13
2256,213,0,normal-9,low,diff,normal,high,4,1,B,1,12
2257,213,1,normal-50,high,diff,normal,high,23,9,B,1,10
2258,213,2,normal-14,low,diff,normal,low,13,2,B,1,13
2259,213,3,normal-38,high,diff,normal,low,29,7,A,0,13
2260,213,4,normal-56,high,diff,normal,high,4,1,A,0,10
2261,213,5,normal-10,low,diff,normal,high,2,1,A,0,5
2262,213,6,normal-28,low,diff,normal,high,2,1,B,1,9
2263,213,7,normal-52,high,diff,normal,low,8,3,B,1,14
2264,213,8,normal-41,high,diff,normal,low,20,4,B,1,13
2265,213,9,normal-13,low,diff,normal,low,18,17,B,1,5
2266,213,10,normal-27,low,diff,normal,low,8,7,B,1,10
2267,213,11,normal-32,high,diff,normal,high,2,1,A,0,11
2268,213,12,normal-15,low,diff,normal,low,19,18,B,1,7
2269,213,13,normal-37,high,diff,normal,low,13,12,B,1,9
2270,213,14,normal-40,high,diff,normal,high,2,1,A,0,8
2271,213,15,normal-7,low,diff,normal,high,2,1,B,1,14
2272,213,16,normal-36,high,diff,normal,low,27,26,B,1,9
2273,213,17,normal-22,low,diff,normal,high,2,1,B,1,14
2274,213,18,normal-42,high,diff,normal,high,2,1,B,1,5
2275,213,19,normal-43,high,diff,normal,high,2,1,A,0,12
2276,213,20,normal-8,low,diff,normal,low,10,9,B,1,5
2277,213,21,normal-20,low,diff,normal,high,2,1,B,1,13
2278,213,22,normal-57,high,diff,normal,low,8,7,B,1,13
2279,213,23,normal-26,low,diff,normal,low,8,7,B,1,12
2280,214,0,normal-50,high,same,normal,high,2,1,B,1,10
2281,214,1,normal-35,high,same,normal,high,1,0,B,1,7
2282,214,2,normal-37,high,same,normal,high,1,0,A,0,9
2283,214,3,normal-7,low,same,normal,high,2,1,B,1,14
2284,214,4,normal-26,low,same,normal,high,2,1,B,1,12
2285,214,5,normal-0,low,same,normal,low,1,0,A,0,14
2286,214,6,normal-55,high,same,normal,low,9,4,B,1,14
2287,214,7,normal-16,low,same,normal,high,2,1,B,1,6
2288,214,8,normal-40,high,same,normal,low,9,1,B,1,8
2289,214,9,normal-45,high,same,normal,low,14,13,B,1,9
2290,214,10,normal-29,low,same,normal,low,6,5,B,1,14
2291,214,11,normal-20,low,same,normal,low,6,5,B,1,13
2292,214,12,normal-4,low,same,normal,low,8,7,B,1,7
2293,214,13,normal-32,high,same,normal,high,2,1,B,1,11
2294,214,14,normal-49,high,same,normal,high,2,1,A,0,10
2295,214,15,normal-2,low,same,normal,high,2,1,B,1,14
2296,214,16,normal-18,low,same,normal,low,8,7,B,1,10
2297,214,17,normal-8,low,same,normal,high,2,1,A,0,5
2298,214,18,normal-51,high,same,normal,low,10,9,B,1,12
2299,214,19,normal-46,high,same,normal,high,2,1,A,0,6
2300,214,20,normal-48,high,same,normal,low,8,7,A,0,9
2301,214,21,normal-9,low,same,normal,high,2,1,B,1,12
2302,214,22,normal-12,low,same,normal,low,8,7,B,1,11
2303,214,23,normal-39,high,same,normal,low,10,9,A,0,12
2304,215,0,normal-37,high,diff,normal,high,2,1,A,0,9
2305,215,1,normal-17,low,diff,normal,high,2,1,B,1,5
2306,215,2,normal-39,high,diff,normal,low,6,5,B,1,12
2307,215,3,normal-32,high,diff,normal,high,2,1,A,0,11
2308,215,4,normal-3,low,diff,normal,low,6,5,B,1,12
2309,215,5,normal-0,low,diff,normal,high,2,1,B,1,14
2310,215,6,normal-8,low,diff,normal,high,2,1,B,1,5
2311,215,7,normal-21,low,diff,normal,low,6,5,B,1,9
2312,215,8,normal-53,high,diff,normal,high,2,1,B,1,8
2313,215,9,normal-49,high,diff,normal,low,6,5,B,1,10
2314,215,10,normal-19,low,diff,normal,low,6,5,B,1,13
2315,215,11,normal-52,high,diff,normal,low,6,5,B,1,14
2316,215,12,normal-30,high,diff,normal,low,16,15,B,1,9
2317,215,13,normal-28,low,diff,normal,low,6,5,B,1,9
2318,215,14,normal-4,low,diff,normal,high,2,1,B,1,7
2319,215,15,normal-35,high,diff,normal,low,4,3,A,0,7
2320,215,16,normal-22,low,diff,normal,high,2,1,B,1,14
2321,215,17,normal-12,low,diff,normal,high,2,1,B,1,11
2322,215,18,normal-33,high,diff,normal,high,2,1,B,1,11
2323,215,19,normal-42,high,diff,normal,high,3,1,A,0,5
2324,215,20,normal-13,low,diff,normal,low,6,5,B,1,5
2325,215,21,normal-2,low,diff,normal,low,6,5,B,1,14
2326,215,22,normal-40,high,diff,normal,high,2,1,A,0,8
2327,215,23,normal-48,high,diff,normal,low,8,7,B,1,9
2328,216,0,normal-27,low,diff,normal,low,14,13,A,0,10
2329,216,1,normal-30,high,diff,normal,high,6,5,B,1,9
2330,216,2,normal-13,low,diff,normal,low,6,5,B,1,5
2331,216,3,normal-26,low,diff,normal,low,6,5,B,1,12
2332,216,4,normal-12,low,diff,normal,high,6,5,B,1,11
2333,216,5,normal-32,high,diff,normal,low,6,5,B,1,11
2334,216,6,normal-33,high,diff,normal,low,6,5,B,1,11
2335,216,7,normal-36,high,diff,normal,high,6,5,B,1,9
2336,216,8,normal-46,high,diff,normal,high,6,5,A,0,6
2337,216,9,normal-25,low,diff,normal,high,6,5,B,1,14
2338,216,10,normal-14,low,diff,normal,high,6,5,B,1,13
2339,216,11,normal-59,high,diff,normal,low,4,3,A,0,12
2340,216,12,normal-57,high,diff,normal,high,8,7,A,0,13
2341,216,13,normal-29,low,diff,normal,low,6,5,B,1,14
2342,216,14,normal-1,low,diff,normal,high,6,5,B,1,11
2343,216,15,normal-34,high,diff,normal,high,6,5,A,0,12
2344,216,16,normal-41,high,diff,normal,low,5,4,A,0,13
2345,216,17,normal-5,low,diff,normal,low,6,5,B,1,13
2346,216,18,normal-20,low,diff,normal,low,6,5,B,1,13
2347,216,19,normal-42,high,diff,normal,low,6,5,A,0,5
2348,216,20,normal-58,high,diff,normal,low,6,5,B,1,12
2349,216,21,normal-48,high,diff,normal,high,6,5,A,0,9
2350,216,22,normal-24,low,diff,normal,high,6,5,B,1,10
2351,216,23,normal-9,low,diff,normal,high,6,5,B,1,12
2352,217,0,normal-57,high,same,normal,low,6,5,B,1,13
2353,217,1,normal-15,low,same,normal,low,13,8,B,1,7
2354,217,2,normal-40,high,same,normal,low,34,6,B,1,8
2355,217,3,normal-12,low,same,normal,low,14,2,B,1,11
2356,217,4,normal-58,high,same,normal,low,32,6,B,1,12
2357,217,5,normal-30,high,same,normal,high,2,1,A,0,9
2358,217,6,normal-3,low,same,normal,high,2,1,B,1,12
2359,217,7,normal-25,low,same,normal,high,2,1,B,1,14
2360,217,8,normal-19,low,same,normal,high,1,0,B,1,13
2361,217,9,normal-54,high,same,normal,high,1,0,A,0,7
2362,217,10,normal-28,low,same,normal,low,12,3,B,1,9
2363,217,11,normal-39,high,same,normal,high,1,0,A,0,12
2364,217,12,normal-45,high,same,normal,high,1,0,B,1,9
2365,217,13,normal-33,high,same,normal,high,1,0,B,1,11
2366,217,14,normal-44,high,same,normal,low,20,1,B,1,8
2367,217,15,normal-11,low,same,normal,low,7,2,B,1,14
2368,217,16,normal-10,low,same,normal,low,9,2,B,1,5
2369,217,17,normal-50,high,same,normal,low,7,2,A,0,10
2370,217,18,normal-14,low,same,normal,high,1,0,A,0,13
2371,217,19,normal-24,low,same,normal,high,1,0,B,1,10
2372,217,20,normal-8,low,same,normal,high,1,0,A,0,5
2373,217,21,normal-7,low,same,normal,low,10,1,B,1,14
2374,217,22,normal-55,high,same,normal,high,1,0,B,1,14
2375,217,23,normal-38,high,same,normal,low,11,2,B,1,13
2376,218,0,normal-19,low,same,normal,high,6,1,B,1,13
2377,218,1,normal-23,low,same,normal,low,4,1,B,1,14
2378,218,2,normal-35,high,same,normal,low,2,1,B,1,7
2379,218,3,normal-52,high,same,normal,high,2,1,B,1,14
2380,218,4,normal-56,high,same,normal,high,2,1,B,1,10
2381,218,5,normal-15,low,same,normal,high,2,1,B,1,7
2382,218,6,normal-17,low,same,normal,low,2,1,B,1,5
2383,218,7,normal-11,low,same,normal,high,2,1,B,1,14
2384,218,8,normal-50,high,same,normal,high,2,1,A,0,10
2385,218,9,normal-37,high,same,normal,low,2,1,A,0,9
2386,218,10,normal-54,high,same,normal,low,2,1,A,0,7
2387,218,11,normal-26,low,same,normal,low,2,1,B,1,12
2388,218,12,normal-58,high,same,normal,high,2,1,B,1,12
2389,218,13,normal-12,low,same,normal,low,2,1,B,1,11
2390,218,14,normal-43,high,same,normal,low,2,1,A,0,12
2391,218,15,normal-30,high,same,normal,low,2,1,A,0,9
2392,218,16,normal-1,low,same,normal,high,2,1,B,1,11
2393,218,17,normal-13,low,same,normal,high,3,2,B,1,5
2394,218,18,normal-14,low,same,normal,high,2,1,B,1,13
2395,218,19,normal-36,high,same,normal,low,3,2,B,1,9
2396,218,20,normal-53,high,same,normal,high,2,1,B,1,8
2397,218,21,normal-38,high,same,normal,high,2,1,A,0,13
2398,218,22,normal-22,low,same,normal,low,2,1,B,1,14
2399,218,23,normal-9,low,same,normal,low,2,1,B,1,12
